timestamp,id,title,price,original_price,discount_pct,permalink,link_used,affiliate_used
2025-11-18T18:08:51,:R3ij7:,Estufa Piso 76 Cm Plata Mercury Mabe - Em7620bais2 Plata Mercury,5849.0,10009.0,41.56,https://www.mercadolibre.com.mx/estufa-piso-76-cm-plata-mercury-mabe--em7620bais2/up/MLMU492162339,https://mercadolibre.com/sec/2q9sZNQ,yes
2025-11-18T18:10:09,:R3bj7:,Scooter Eléctrico E9 Pro 32 Km/h 500w Patin Honey Whale Color Azul,4899.0,9599.0,48.96,https://www.mercadolibre.com.mx/scooter-electrico-e9-pro-32-kmh-500w-patin-honey-whale-color-azul/p/MLM44963636,https://mercadolibre.com/sec/2c4yZhG,yes
2025-11-18T18:10:37,:R2cj7:,Auro Beam 380w Con Ring Beam 380 Con Cabezal Móvil Con Tira,4411.0,8822.0,50.0,https://articulo.mercadolibre.com.mx/MLM-3787189534-auro-beam-380w-con-ring-beam-380-con-cabezal-movil-con-tira-_JM,https://mercadolibre.com/sec/2BVGWnu,yes
2025-11-18T18:11:26,:R2pj7:,Impresora Multifunción A Color Hp Smart Tank 750 Con Wifi,5010.0,8948.0,44.01,https://www.mercadolibre.com.mx/impresora-multifuncion-a-color-hp-smart-tank-750-con-wifi/p/MLM44123844,https://mercadolibre.com/sec/2wFtnST,yes
2025-11-18T18:14:01,:R2nj7:,Colchón Matrimonial América Modelo Misuri | Tecnología Perfect Side | Soporte Ortopédico Y Lumbar | Firmeza Media | Altura 28 Cm,4399.0,8649.0,49.14,https://www.mercadolibre.com.mx/colchon-matrimonial-america-modelo-misuri-tecnologia-perfect-side-soporte-ortopedico-y-lumbar-firmeza-media-altura-28-cm/p/MLM33802494,https://mercadolibre.com/sec/33GAirQ,yes
2025-11-18T18:14:02,:R27j7:,Cama Hospitalaria Manual Porta Suero 4 Ganchos Mesa Color Blanco Colchón Impermeable Mesa Ajustable Barandales Abatibles Cabecera Y Piecera Desmontables Ruedas Con Freno,4999.0,8799.0,43.19,https://www.mercadolibre.com.mx/cama-hospitalaria-manual-porta-suero-4-ganchos-mesa-color-blanco-colchon-impermeable-mesa-ajustable-barandales-abatibles-cabecera-y-piecera-desmontables-ruedas-con-freno/p/MLM48945932,https://mercadolibre.com/sec/1FJTChx,yes
2025-11-18T18:15:18,:R2jj7:,Smart Tv Motorola Mot43fle11 43  Full Hd Led,3999.0,8598.0,53.49,https://www.mercadolibre.com.mx/smart-tv-motorola-mot43fle11-43-full-hd-led/p/MLM28297181,https://mercadolibre.com/sec/15AtRuE,yes
2025-11-18T18:19:05,:R2rj7:,Colchón Matrimonial América Modelo Frida | Tecnología Perfect Side | Soporte Ortopédico Y Lumbar | Firmeza Media | Altura 28 Cm,4549.0,8649.0,47.4,https://www.mercadolibre.com.mx/colchon-matrimonial-america-modelo-frida-tecnologia-perfect-side-soporte-ortopedico-y-lumbar-firmeza-media-altura-28-cm/p/MLM33328521,https://mercadolibre.com/sec/2MZXVex,yes
2025-11-18T18:21:23,:R2rj7:,Colchón Spring Air Sleeper Matrimonial Color Blanco/gris Tecnología Performance,5999.0,12151.0,50.63,https://www.mercadolibre.com.mx/colchon-spring-air-sleeper-matrimonial-color-blancogris-tecnologia-performance/p/MLM22272070,https://mercadolibre.com/sec/17x9u8y,yes
2025-11-18T18:24:15,:R2aj7:,Estufa De Piso Iem 76 Cm Iem- Ei3020baps1 Color Plata Mercury,5249.0,8859.0,40.75,https://www.mercadolibre.com.mx/estufa-de-piso-iem-76-cm-iem-ei3020baps1-color-plata-mercury/p/MLM45911727,https://mercadolibre.com/sec/2dpLhvG,yes
2025-11-18T18:24:41,:R2nj7:,Colchón King Size Restonic Ruger Tecnología Moon Care King Size,5429.0,11099.0,51.09,https://www.mercadolibre.com.mx/colchon-king-size-restonic-ruger-tecnologia-moon-care/up/MLMU3191460924,https://mercadolibre.com/sec/1j6U4zL,yes
2025-11-18T18:25:21,:R2jj7:,Laptop Intel Celeron N5095 Notebook Ddr4 16 Gb Ram 512 Gb Ssd 15.6' Plateado 1920 Px X 1080 Px Windows 11 Pro,5085.0,8768.0,42.01,https://www.mercadolibre.com.mx/laptop-intel-celeron-n5095-notebook-ddr4-16-gb-ram-512-gb-ssd-156-plateado-1920-px-x-1080-px-windows-11-pro/p/MLM36209356,https://mercadolibre.com/sec/31hHRsp,yes
